source,country,year,boundary,current_import_musd,current_export_musd,constant_import_m1913usd,constant_export_m1913usd
french_africa_1830_1938_FTWTHD_201710_v01,French West Africa,1930,1913,61.091357599999995,49.0707168,60.832352934658708,30.291336331554231
french_africa_1830_1938_FTWTHD_201710_v01,French West Africa,1800,current,,,,
french_africa_1830_1938_FTWTHD_201710_v01,French West Africa,1810,current,,,,
french_africa_1830_1938_FTWTHD_201710_v01,French West Africa,1820,current,,,,
french_africa_1830_1938_FTWTHD_201710_v01,French West Africa,1830,current,,0.40055857462523348,,0.63530447723749173
french_africa_1830_1938_FTWTHD_201710_v01,French West Africa,1840,current,,1.1928670828197687,,2.429633843435774
french_africa_1830_1938_FTWTHD_201710_v01,French West Africa,1850,current,1.5396190626728836,0.76980953133644181,1.4612820367654609,1.1280717977508394
french_africa_1830_1938_FTWTHD_201710_v01,French West Africa,1860,current,2.7577704571678665,2.4878396610034619,2.2377013147818348,2.2312729721905802
french_africa_1830_1938_FTWTHD_201710_v01,French West Africa,1870,current,5.3416010437750527,3.4276315831249753,4.0911258782036031,3.4825285641565267
french_africa_1830_1938_FTWTHD_201710_v01,French West Africa,1880,current,3.155406698564593,4.8514832535885173,2.6949070128028136,4.1293457593295653
french_africa_1830_1938_FTWTHD_201710_v01,French West Africa,1890,current,2.9405277820770777,2.4214517876489707,2.3770106919181164,2.3910378095077229
french_africa_1830_1938_FTWTHD_201710_v01,French West Africa,1900,current,13.383589783341733,11.782876632688655,15.739348452462602,11.260152877752093
french_africa_1830_1938_FTWTHD_201710_v01,French West Africa,1910,current,29.570735853795174,24.1858083959585,31.317821875528846,17.499612405124921
french_africa_1830_1938_FTWTHD_201710_v01,French West Africa,1920,current,46.894906524188919,41.925654479076705,21.543302407784633,21.853654758085671
french_africa_1830_1938_FTWTHD_201710_v01,French West Africa,1930,current,61.091357599999995,49.0707168,60.832352934658708,30.291336331554231
germany_1800_1938_FTWTHD_201710_v01,Germany,1800,1913,,61.736401582254757,,34.263129555826197
germany_1800_1938_FTWTHD_201710_v01,Germany,1810,1913,,32.039146172018562,,22.691652260408166
germany_1800_1938_FTWTHD_201710_v01,Germany,1820,1913,,20.406952866601991,,17.101482722456051
germany_1800_1938_FTWTHD_201710_v01,Germany,1830,1913,,59.381293387286469,,55.502656156628753
germany_1800_1938_FTWTHD_201710_v01,Germany,1840,1913,111.40311497860867,101.80006444686639,123.57141246680287,93.041508759770991
germany_1800_1938_FTWTHD_201710_v01,Germany,1850,1913,120.20623997724122,126.76193304868507,154.92480349596801,119.36674094645875
germany_1800_1938_FTWTHD_201710_v01,Germany,1860,1913,264.60040521268991,284.70181680623648,238.22405122457491,211.88465361160547
germany_1800_1938_FTWTHD_201710_v01,Germany,1870,1913,394.70909344770723,432.46822562684531,381.15848195931994,346.85567417918554
germany_1800_1938_FTWTHD_201710_v01,Germany,1880,1913,607.55597511161784,651.15170513916598,593.65109174966642,505.14889315366372
germany_1800_1938_FTWTHD_201710_v01,Germany,1890,1913,1052.9866806953778,937.92582319041583,1191.6728197082195,842.5893563377125
germany_1800_1938_FTWTHD_201710_v01,Germany,1900,1913,1428.4482512491077,1219.5753033547464,1683.6443333329989,1194.6311051485363
germany_1800_1938_FTWTHD_201710_v01,Germany,1910,1913,2216.4590179549464,1819.1255893699101,2356.74193897227,1901.6609871634305
germany_1800_1938_FTWTHD_201710_v01,Germany,1920,1913,2051.4304257042504,1710.9981378266812,921.67839175344852,849.56325370029549
germany_1800_1938_FTWTHD_201710_v01,Germany,1930,1913,2414.0284403897931,2801.4977989481204,2246.8852179354135,2185.1240890363656
germany_1800_1938_FTWTHD_201710_v01,Germany,1800,current,,61.736401582254757,,34.263129555826197
germany_1800_1938_FTWTHD_201710_v01,Germany,1810,current,,32.039146172018562,,22.691652260408166
germany_1800_1938_FTWTHD_201710_v01,Germany,1820,current,,20.406952866601991,,17.101482722456051
germany_1800_1938_FTWTHD_201710_v01,Germany,1830,current,,59.381293387286469,,55.502656156628753
germany_1800_1938_FTWTHD_201710_v01,Germany,1840,current,111.40311497860867,101.80006444686639,123.57141246680287,93.041508759770991
germany_1800_1938_FTWTHD_201710_v01,Germany,1850,current,120.20623997724122,126.76193304868507,154.92480349596801,119.36674094645875
germany_1800_1938_FTWTHD_201710_v01,Germany,1860,current,264.60040521268991,284.70181680623648,238.22405122457491,211.88465361160547
germany_1800_1938_FTWTHD_201710_v01,Germany,1870,current,394.70909344770723,432.46822562684531,381.15848195931994,346.85567417918554
germany_1800_1938_FTWTHD_201710_v01,Germany,1880,current,607.55597511161784,651.15170513916598,593.65109174966642,505.14889315366372
germany_1800_1938_FTWTHD_201710_v01,Germany,1890,current,1052.9866806953778,937.92582319041583,1191.6728197082195,842.5893563377125
germany_1800_1938_FTWTHD_201710_v01,Germany,1900,current,1428.4482512491077,1219.5753033547464,1683.6443333329989,1194.6311051485363
germany_1800_1938_FTWTHD_201710_v01,Germany,1910,current,2216.4590179549464,1819.1255893699101,2356.74193897227,1901.6609871634305
germany_1800_1938_FTWTHD_201710_v01,Germany,1920,current,2082.0315369181703,1778.7168816692074,935.42703397699927,883.18769494511764
germany_1800_1938_FTWTHD_201710_v01,Germany,1930,current,2465.1317999999997,2866.9751999999999,2294.4502678635204,2236.1954289387841
india_1800_1938_FTWTHD_201710_v01,India,1800,1913,12.094798878824518,16.346907151351147,6.7253314779096538,16.489818855367613
india_1800_1938_FTWTHD_201710_v01,India,1810,1913,13.052155915554442,31.043787573008167,6.0014971520860865,30.461845445053669
india_1800_1938_FTWTHD_201710_v01,India,1820,1913,15.048884118357259,42.732945013592321,11.069044631059933,58.978490401845463
india_1800_1938_FTWTHD_201710_v01,India,1830,1913,26.768195545486947,49.121425949673537,23.361707640975879,88.46104344614308
india_1800_1938_FTWTHD_201710_v01,India,1840,1913,31.221627574145899,57.634576823043297,22.597968368641531,67.933832895828417
india_1800_1938_FTWTHD_201710_v01,India,1850,1913,53.166743860036348,91.334773570557005,46.733537493799382,153.60495575198058
india_1800_1938_FTWTHD_201710_v01,India,1860,1913,119.59515821060927,152.48253390151152,79.40091131513752,217.93479963241168
india_1800_1938_FTWTHD_201710_v01,India,1870,1913,187.88142657022701,274.91023814478029,137.19789120686158,382.73374828908322
india_1800_1938_FTWTHD_201710_v01,India,1880,1913,225.25917851461375,337.78443556018624,189.95491066751089,513.56618992163646
india_1800_1938_FTWTHD_201710_v01,India,1890,1913,319.20287614864003,489.46405779013133,341.50498686127162,784.37343737195727
india_1800_1938_FTWTHD_201710_v01,India,1900,1913,269.37623292677,371.06399276723096,274.56482562837226,521.61933382632662
india_1800_1938_FTWTHD_201710_v01,India,1910,1913,430.36541115941253,653.38437850643254,458.93160147478244,729.3041854753543
india_1800_1938_FTWTHD_201710_v01,India,1920,1913,971.28945100849546,1134.8592876970956,472.93232938313935,1050.876301096971
india_1800_1938_FTWTHD_201710_v01,India,1930,1913,891.43920321390021,1113.6273012000001,802.13443050589876,1148.7539420858416
india_1800_1938_FTWTHD_201710_v01,India,1800,current,12.094798878824518,16.346907151351147,6.7253314779096538,16.489818855367613
india_1800_1938_FTWTHD_201710_v01,India,1810,current,13.052155915554442,31.043787573008167,6.0014971520860865,30.461845445053669
india_1800_1938_FTWTHD_201710_v01,India,1820,current,15.048884118357259,42.732945013592321,11.069044631059933,58.978490401845463
india_1800_1938_FTWTHD_201710_v01,India,1830,current,26.768195545486947,49.121425949673537,23.361707640975879,88.46104344614308
india_1800_1938_FTWTHD_201710_v01,India,1840,current,31.221627574145899,57.634576823043297,22.597968368641531,67.933832895828417
india_1800_1938_FTWTHD_201710_v01,India,1850,current,53.166743860036348,91.334773570557005,46.733537493799382,153.60495575198058
india_1800_1938_FTWTHD_201710_v01,India,1860,current,119.59515821060927,152.48253390151152,79.40091131513752,217.93479963241168
india_1800_1938_FTWTHD_201710_v01,India,1870,current,187.88142657022701,274.91023814478029,137.19789120686158,382.73374828908322
india_1800_1938_FTWTHD_201710_v01,India,1880,current,225.25917851461375,337.78443556018624,189.95491066751089,513.56618992163646
india_1800_1938_FTWTHD_201710_v01,India,1890,current,319.20287614864003,489.46405779013133,341.50498686127162,784.37343737195727
india_1800_1938_FTWTHD_201710_v01,India,1900,current,269.37623292677,371.06399276723096,274.56482562837226,521.61933382632662
india_1800_1938_FTWTHD_201710_v01,India,1910,current,430.36541115941253,653.38437850643254,458.93160147478244,729.3041854753543
india_1800_1938_FTWTHD_201710_v01,India,1920,current,971.28945100849546,1134.8592876970956,472.93232938313935,1050.876301096971
india_1800_1938_FTWTHD_201710_v01,India,1930,current,891.43920321390021,1113.6273012000001,802.13443050589876,1148.7539420858416
italy_1823_1938_FTWTHD_201710_v01,Italy,1800,1913,,,,
italy_1823_1938_FTWTHD_201710_v01,Italy,1810,1913,,,,
italy_1823_1938_FTWTHD_201710_v01,Italy,1820,1913,,,,
italy_1823_1938_FTWTHD_201710_v01,Italy,1830,1913,,19.289428754523993,,25.770800833072453
italy_1823_1938_FTWTHD_201710_v01,Italy,1840,1913,,42.374415473627209,,38.100249685239326
italy_1823_1938_FTWTHD_201710_v01,Italy,1850,1913,53.05530669737108,40.481044279320379,50.565556792471114,39.211628697128212
italy_1823_1938_FTWTHD_201710_v01,Italy,1860,1913,129.96673479786435,84.174849400813599,102.33530030897919,74.756932311603762
italy_1823_1938_FTWTHD_201710_v01,Italy,1870,1913,166.69617908752838,141.19736444280173,126.76341258093508,116.06516483519451
italy_1823_1938_FTWTHD_201710_v01,Italy,1880,1913,217.44935640384617,215.04321896153849,205.06055131368706,192.36005564922181
italy_1823_1938_FTWTHD_201710_v01,Italy,1890,1913,256.87934969459963,172.63649727113591,286.32656467091579,186.53002556652183
italy_1823_1938_FTWTHD_201710_v01,Italy,1900,1913,309.35706038003622,244.79361789872954,343.15207742975781,309.56439508130649
italy_1823_1938_FTWTHD_201710_v01,Italy,1910,1913,634.99444558733205,406.29821704815737,644.0664928422683,422.33522210187346
italy_1823_1938_FTWTHD_201710_v01,Italy,1920,1913,1339.8304451585366,575.42143128780492,638.64609779884654,351.6095482228659
italy_1823_1938_FTWTHD_201710_v01,Italy,1930,1913,939.82814700040558,645.29817558931381,857.65769926373378,554.74614284895074
italy_1823_1938_FTWTHD_201710_v01,Italy,1800,current,,,,
italy_1823_1938_FTWTHD_201710_v01,Italy,1810,current,,,,
italy_1823_1938_FTWTHD_201710_v01,Italy,1820,current,,,,
italy_1823_1938_FTWTHD_201710_v01,Italy,1830,current,,22.279665066667032,,29.765775771145002
italy_1823_1938_FTWTHD_201710_v01,Italy,1840,current,,48.943273342233532,,44.006528795956854
italy_1823_1938_FTWTHD_201710_v01,Italy,1850,current,59.498482758516964,46.248226731508588,56.706371073352585,44.797962275467256
italy_1823_1938_FTWTHD_201710_v01,Italy,1860,current,157.11676506088932,104.93577325982923,123.71312829462302,93.195016735902001
italy_1823_1938_FTWTHD_201710_v01,Italy,1870,current,171.28875635411794,142.61790408008392,130.1494741158775,117.19735997857128
italy_1823_1938_FTWTHD_201710_v01,Italy,1880,current,217.44935640384617,215.04321896153849,205.06055131368706,192.36005564922181
italy_1823_1938_FTWTHD_201710_v01,Italy,1890,current,256.87934969459963,172.63649727113591,286.32656467091579,186.53002556652183
italy_1823_1938_FTWTHD_201710_v01,Italy,1900,current,309.35706038003622,244.79361789872954,343.15207742975781,309.56439508130649
italy_1823_1938_FTWTHD_201710_v01,Italy,1910,current,634.99444558733205,406.29821704815737,644.0664928422683,422.33522210187346
italy_1823_1938_FTWTHD_201710_v01,Italy,1920,current,1339.8304451585366,575.42143128780492,638.64609779884654,351.6095482228659
italy_1823_1938_FTWTHD_201710_v01,Italy,1930,current,939.82814700040558,645.29817558931381,857.65769926373378,554.74614284895074
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1800,1913,,,,
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1810,1913,,,,
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1820,1913,,13.016277893132287,,8.5671722972754161
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1830,1913,7.9023558824384468,14.109909728896151,5.999167489445135,17.540755175671137
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1840,1913,10.80838109531067,10.907977070710672,6.7220168378303287,5.8549234169866917
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1850,1913,5.7305926365673097,5.6660624865673093,5.7390542664610393,5.8601650081341106
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1860,1913,5.7507016348930833,5.8613723594930827,4.2863561713256582,4.1130347359193991
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1870,1913,6.2189683352863918,6.135676758486392,5.2478275242891153,5.3364862833090267
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1880,1913,7.0451031366085495,7.2281380356085494,6.1258313888662981,6.1727738263303831
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1890,1913,10.506893913640893,9.1205675221408917,12.360610072329482,8.5085137756588747
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1900,1913,8.2572466581217885,8.6220782757217886,10.403686288961344,9.6034895599183177
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1910,1913,12.543541697589569,12.316332611589571,12.658386658865391,13.107016816805233
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1920,1913,37.391394258288422,24.684606258288426,15.008462785617573,11.111068489322442
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1930,1913,29.407884300000003,19.39564764,24.848464626094447,14.5291879051768
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1800,current,,,,
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1810,current,,,,
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1820,current,,13.016277893132287,,8.5671722972754161
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1830,current,7.9023558824384468,14.109909728896151,5.999167489445135,17.540755175671137
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1840,current,10.80838109531067,10.907977070710672,6.7220168378303287,5.8549234169866917
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1850,current,5.7305926365673097,5.6660624865673093,5.7390542664610393,5.8601650081341106
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1860,current,5.7507016348930833,5.8613723594930827,4.2863561713256582,4.1130347359193991
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1870,current,6.2189683352863918,6.135676758486392,5.2478275242891153,5.3364862833090267
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1880,current,7.0451031366085495,7.2281380356085494,6.1258313888662981,6.1727738263303831
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1890,current,10.506893913640893,9.1205675221408917,12.360610072329482,8.5085137756588747
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1900,current,8.2572466581217885,8.6220782757217886,10.403686288961344,9.6034895599183177
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1910,current,12.543541697589569,12.316332611589571,12.658386658865391,13.107016816805233
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1920,current,37.391394258288422,24.684606258288426,15.008462785617573,11.111068489322442
jamaica_1816_1938_FTWTHD_201710_v01,Jamaica,1930,current,29.407884300000003,19.39564764,24.848464626094447,14.5291879051768
japan_1860_1938_FTWTHD_201710_v01,Japan,1800,1913,,,,
japan_1860_1938_FTWTHD_201710_v01,Japan,1810,1913,,,,
japan_1860_1938_FTWTHD_201710_v01,Japan,1820,1913,,,,
japan_1860_1938_FTWTHD_201710_v01,Japan,1830,1913,,,,
japan_1860_1938_FTWTHD_201710_v01,Japan,1840,1913,,,,
japan_1860_1938_FTWTHD_201710_v01,Japan,1850,1913,,,,
japan_1860_1938_FTWTHD_201710_v01,Japan,1860,1913,1.1966086541876415,4.329426053153659,1.0280394143608966,4.3356017094088353
japan_1860_1938_FTWTHD_201710_v01,Japan,1870,1913,42.193764873640177,15.663316627136883,41.680389456320761,16.512944908407341
japan_1860_1938_FTWTHD_201710_v01,Japan,1880,1913,45.051210000000005,26.734050000000003,44.135394379391094,27.183558173076925
japan_1860_1938_FTWTHD_201710_v01,Japan,1890,1913,76.639103750000004,48.454587500000002,93.787713056206073,53.279774019230764
japan_1860_1938_FTWTHD_201710_v01,Japan,1900,1913,143.64452,106.91190000000002,190.33388826112409,113.083602
japan_1860_1938_FTWTHD_201710_v01,Japan,1910,1913,260.80753124999995,253.53873562499996,292.39698776346597,271.83558173076926
japan_1860_1938_FTWTHD_201710_v01,Japan,1920,1913,1334.0326487499999,1093.9473949999999,487.32831293910999,381.65715675000001
japan_1860_1938_FTWTHD_201710_v01,Japan,1930,1913,1034.75848451,943.87828053999999,671.22578951990624,644.79399986538454
japan_1860_1938_FTWTHD_201710_v01,Japan,1800,current,,,,
japan_1860_1938_FTWTHD_201710_v01,Japan,1810,current,,,,
japan_1860_1938_FTWTHD_201710_v01,Japan,1820,current,,,,
japan_1860_1938_FTWTHD_201710_v01,Japan,1830,current,,,,
japan_1860_1938_FTWTHD_201710_v01,Japan,1840,current,,,,
japan_1860_1938_FTWTHD_201710_v01,Japan,1850,current,,,,
japan_1860_1938_FTWTHD_201710_v01,Japan,1860,current,1.1966086541876415,4.329426053153659,1.0280394143608966,4.3356017094088353
japan_1860_1938_FTWTHD_201710_v01,Japan,1870,current,42.193764873640177,15.663316627136883,41.680389456320761,16.512944908407341
japan_1860_1938_FTWTHD_201710_v01,Japan,1880,current,45.051210000000005,26.734050000000003,44.135394379391094,27.183558173076925
japan_1860_1938_FTWTHD_201710_v01,Japan,1890,current,76.639103750000004,48.454587500000002,93.787713056206073,53.279774019230764
japan_1860_1938_FTWTHD_201710_v01,Japan,1900,current,143.64452,106.91190000000002,190.33388826112409,113.083602
japan_1860_1938_FTWTHD_201710_v01,Japan,1910,current,260.80753124999995,253.53873562499996,292.39698776346597,271.83558173076926
japan_1860_1938_FTWTHD_201710_v01,Japan,1920,current,1334.0326487499999,1093.9473949999999,487.32831293910999,381.65715675000001
japan_1860_1938_FTWTHD_201710_v01,Japan,1930,current,1034.75848451,943.87828053999999,671.22578951990624,644.79399986538454
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1800,1913,33.425467132591812,34.505553235169494,18.511913428949349,19.551841411362709
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1810,1913,26.266766064678709,47.737673246535074,10.687922047103612,23.516496585327417
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1820,1913,34.53993238166791,17.628577510643623,25.961475782732077,16.115366448737415
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1830,1913,29.945938835909239,13.700756330154555,25.936228445905304,13.140752770191023
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1840,1913,59.114583507394109,37.766490099423521,46.023402557126403,35.954117748948811
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1850,1913,61.345006677796327,50.084193656093483,60.369368752088761,57.819312188840506
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1860,1913,123.99014024285961,119.30422524371474,107.31432858214555,111.86352294595389
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1870,1913,217.36692158679358,244.52757601280217,180.97608576794167,208.53795338553846
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1880,1913,261.74892833498842,239.17814465408804,244.84498826860312,222.0714949246306
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1890,1913,313.31982537449306,351.57469171563349,310.06268227253503,369.55029062850542
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1900,1913,400.48362613730353,381.52986931348221,443.70690353747864,438.29119835057952
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1910,1913,570.47118012422368,498.62362732919263,607.25214574267875,504.36834423790236
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1920,1913,1145.0035350000001,589.44576600000005,511.20648567457818,275.90556571342631
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1930,1913,975.65400000000011,694.65600000000006,861.87839454988932,517.01641243973381
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1800,current,33.425467132591812,34.505553235169494,18.511913428949349,19.551841411362709
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1810,current,26.266766064678709,47.737673246535074,10.687922047103612,23.516496585327417
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1820,current,34.53993238166791,17.628577510643623,25.961475782732077,16.115366448737415
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1830,current,29.945938835909239,13.700756330154555,25.936228445905304,13.140752770191023
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1840,current,59.114583507394109,37.766490099423521,46.023402557126403,35.954117748948811
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1850,current,61.345006677796327,50.084193656093483,60.369368752088761,57.819312188840506
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1860,current,123.99014024285961,119.30422524371474,107.31432858214555,111.86352294595389
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1870,current,217.36692158679358,244.52757601280217,180.97608576794167,208.53795338553846
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1880,current,261.74892833498842,239.17814465408804,244.84498826860312,222.0714949246306
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1890,current,313.31982537449306,351.57469171563349,310.06268227253503,369.55029062850542
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1900,current,400.48362613730353,381.52986931348221,443.70690353747864,438.29119835057952
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1910,current,570.47118012422368,498.62362732919263,607.25214574267875,504.36834423790236
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1920,current,1145.0035350000001,589.44576600000005,511.20648567457818,275.90556571342631
netherlands_1800_1938_FTWTHD_201710_v01,Netherlands,1930,current,975.65400000000011,694.65600000000006,861.87839454988932,517.01641243973381
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1800,1913,,,,
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1810,1913,,,,
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1820,1913,,,,
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1830,1913,,8.9241616061950801E-3,,1.7148026855509514E-2
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1840,1913,,9.7342143179579621E-2,,0.16885100349481216
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1850,1913,1.1688479999999999,0.56007299999999993,1.4436335009971317,0.8587972385040441
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1860,1913,7.5067164000000002,2.8562376999999999,6.3360342407513981,1.5391521640793109
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1870,1913,22.495902700000002,23.383324600000002,19.693804175746415,24.557198850458715
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1880,1913,29.851808999999999,30.772264,25.89149671940217,38.774682852100369
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1890,1913,30.426729999999999,47.691226,28.473402960346501,56.979539175974608
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1900,1913,51.794919200000002,64.444439199999991,42.945687633529431,86.026874154302647
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1910,1913,83.157300000000006,107.9586,73.747086888918844,118.02841214574897
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1920,1913,225.09000000000003,169.82400000000001,148.46069732214303,137.26495445276095
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1930,1913,215.298,215.78400000000002,250.99655192204693,189.91506325086331
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1800,current,,,,
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1810,current,,,,
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1820,current,,,,
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1830,current,,8.9241616061950801E-3,,1.7148026855509514E-2
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1840,current,,9.7342143179579621E-2,,0.16885100349481216
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1850,current,1.1688479999999999,0.56007299999999993,1.4436335009971317,0.8587972385040441
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1860,current,7.5067164000000002,2.8562376999999999,6.3360342407513981,1.5391521640793109
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1870,current,22.495902700000002,23.383324600000002,19.693804175746415,24.557198850458715
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1880,current,29.851808999999999,30.772264,25.89149671940217,38.774682852100369
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1890,current,30.426729999999999,47.691226,28.473402960346501,56.979539175974608
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1900,current,51.794919200000002,64.444439199999991,42.945687633529431,86.026874154302647
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1910,current,83.157300000000006,107.9586,73.747086888918844,118.02841214574897
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1920,current,225.09000000000003,169.82400000000001,148.46069732214303,137.26495445276095
new_zealand_1826_1938_FTWTHD_201710_v01,New Zealand,1930,current,215.298,215.78400000000002,250.99655192204693,189.91506325086331
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1800,1913,,,,
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1810,1913,,,,
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1820,1913,,0.29079876120724818,,0.55138499924166351
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1830,1913,,0.3809403733357723,,0.52575967938532731
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1840,1913,,0.84454396381899111,,0.95811072746598347
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1850,1913,0.28673805821090226,0.89183919950890855,0.33290552379315941,1.3984530410388207
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1860,1913,0.35929039888170705,0.58089699568670705,0.42719623929163103,0.5771912394231471
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1870,1913,1.7296311351974327,2.2824513351974325,2.0410914858736811,2.7610199484390678
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1880,1913,1.7311356502874324,2.5547006502874319,2.0384572139023649,3.7031045940866125
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1890,1913,2.1862103443520273,2.6430973443520269,2.7457647578680988,4.4869494261449505
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1900,1913,7.4761214076956746,8.0258890076956746,8.4161756123656328,13.292381718409326
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1910,1913,22.390197618235948,18.528975618235943,22.079450764481159,20.67732920606549
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1920,1913,54.900000000000006,30.378000000000007,15.676644956669538,21.765745218877552
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1930,1913,100.84139874,202.90139874000002,93.274338923517703,217.2719764151428
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1800,current,,,,
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1810,current,,,,
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1820,current,,0.29079876120724818,,0.55138499924166351
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1830,current,,0.3809403733357723,,0.52575967938532731
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1840,current,,0.84454396381899111,,0.95811072746598347
nigeria_1817_1938_FTWTHD_201710_v01,Nigeria,1850,current,0.28673805821090226,0.89183919950890855,0.33290552379315941,1.3984530410388207
